item.kleispack.fish.cooked_pufferfish,Cooked Pufferfish,Cooked Pufferfish,Cooked Pufferfish,,Cooked Pufferfish,Жареный иглобрюх,Vařený čtverzubec,Gekochter Kugelfisch,Poisson-globe cuit,Pez globo asado,Pişmiş Balon Balığı,Pez globo cocinado,熟河豚,,,Приготована риба-скелезуб,Cooked Blowfish,Pesce Palla Cotto,ɥsᴉɟɹǝɟɟnԀ pǝʞooƆ,Gekochte Kugelfisch,,,,Cooked Pufferfish
item.kleispack.fish.gar,Gar,Gar,Gar,,Gar,Панцирник,Kostlín,Knochenhecht,Brochet crocodile,Pejelagarto,Zargana,Pejelagarto,雀鳝,,,Панцирник,Gar,Luccio Alligatore,ɹɐ⅁,Knochehecht,,,,Gar
item.kleispack.fish.guppy,Guppy,Guppy,Guppy,,Guppy,Гуппи,Paví oko,Guppy,Guppy,Guppy,Lepistes,Guppy,孔雀鱼,Guppy,,Гупі,Guppy,Guppy,ʎddn⅁,Guppy,,,,Guppy
item.kleispack.fish.gurnard,Gurnard,Gurnard,Gurnard,,Gurnard,Тригла,Štítník,Knurrhahn,Grondin,Rubio,Kırlangıç,Rubio,鲂鮄,,,Морський півень,Gurnard,Gallinella,pɹɐuɹn⅁,Knurrhahn,,,,Gurnard
item.kleispack.fish.herring,Herring,Herring,Herring,,Herring,Сельдь,Sleď,Hering,Hareng,Arenque,Ringa,Arenque,鲱鱼,Sild,,Оселедець,Herring,Aringa,ᵷuᴉɹɹǝH,Hering,,,,Herring
item.kleispack.fish.humpback_whitefish,Humpback Whitefish,Humpback Whitefish,Humpback Whitefish,,Humpback Whitefish,Пыжьян,Síh arktický,Kleine Bodenrenke,Corégone d'Arctique,Corégono jorobado,Horgaçlı Akgöz,Coregono jorobado,驼背白鲑,,,Сиг-горбач,Humpback Whitefish,Coregone Gibboso,ɥsᴉɟǝʇᴉɥM ʞɔɐqdɯnH,Klini Boderänke,,,,Humpback Whitefish
item.kleispack.fish.lamprey,Lamprey,Lamprey,Lamprey,,Lamprey,Миногообразный,Mihule,Neunauge,Lamproie,Lamprea,Taşemen,Lamprea,七鳃鳗,,,Мінога,Lamprey,Lampreda,ʎǝɹdɯɐꞀ,Nüünaug,,,,Lamprey
item.kleispack.fish.mahi_mahi,Mahi mahi,Mahi mahi,Mahi mahi,,Mahi mahi,Большая корифена,Doráda,Gemeine Goldmakrele,Coryphène,Mahi mahi,Mahi mahi,Mahi mahi,鲯鳅,,,Махі-махі,Mahi mahi,Mahi Mahi,ᴉɥɐɯ ᴉɥɐW,Gemeini Goldmakrele,,,,Mahi mahi
item.kleispack.fish.mediterranean_killifish,Mediterranean Killifish,Mediterranean Killifish,Mediterranean Killifish,,Mediterranean Killifish,Полосатый афаниус,Halančík,Zebrakärpfling,Aphanius de Corse,Killi mediterraneo,Dişli Sazancık,Killi mediterráneo,地中海鳉,,,Середземноморський афаніус,Mediterranean Killifish,Nono,ɥsᴉɟᴉꞁꞁᴉꞰ uɐǝuɐɹɹǝʇᴉpǝW,Zebrakärpfling,,,,Mediterranean Killifish
item.kleispack.fish.monkfish,Monkfish,Monkfish,Monkfish,,Monkfish,Удильщик,Ďas mořský,Seeteufel,Baudroie,Rape,Fener Balığı,Rape,鮟鱇鱼,,,Морський чорт,Monkfish,Rana Pescatrice,ɥsᴉɟʞuoW,Seetüüfel,Ugly Fish,,,Monkfish
item.kleispack.fish.muskellunge,Muskellunge,Muskellunge,Muskellunge,,Muskellunge,Щука-маскинонг,Štika muskalunga,Muskellunge,Maskinongé,Lucio almizclero,Muskellunge,Lucio almizclero,北美狗鱼,,,Маскінонг,Muskellunge,Muskellunge,ǝᵷunꞁꞁǝʞsnW,Muskellunge,BIG BITEY FISH,,,Muskellunge
item.kleispack.fish.northern_pike,Northern Pike,Northern Pike,Northern Pike,,Northern Pike,Щука,Štika obecná,Hecht,Brochet,Lucio del norte,Kuzey Turna Balığı,Lucio del norte,白斑狗鱼,,,Щука,Northern Pike,Luccio,ǝʞᴉԀ uɹǝɥʇɹoN,Hecht,,,,Northern Pike
item.kleispack.fish.oarfish,Oarfish,Oarfish,Oarfish,,Oarfish,Сельдяной король,Hlístoun,Riemenfisch,Poisson-ruban,Pez remo,Kürek Balığı,Pez remo,皇带鱼,,,Оселедцевий король,Oarfish,Regaleco,ɥsᴉɟɹɐO,Riemefisch,LONG LONG FISH,,,Oarfish
item.kleispack.fish.opah,Opah,Opah,Opah,,Opah,Опах,Leskyně,Gotteslachs,Lampris royal,Pez luna,Opah,Pez luna,月鱼,,,Опах,Opah,Lampride,ɥɐdO,Gotteslachs,,,,Opah
item.kleispack.fish.painted_moray,Painted Moray,Painted Moray,Painted Moray,,Painted Moray,Расписная мурена,Muréna,Tüpfelmuräne,Murène poivrée,Morena pintada,Boyalı Müren,Morena pintada,彩绘海鳝,,,Мурена сітчаста,Painted Moray,Murena Dipinta,ʎɐɹoW pǝʇuᴉɐԀ,Düpfelmuräne,Painted Danger Noodle,,,Painted Moray
item.kleispack.fish.piranha,Piranha,Piranha,Piranha,,Piranha,Пиранья,Piraňa,Piranha,Piranha,Piraña,Pirana,Piraña,食人鱼,,Pirania,Піранья,Piranha,Piranha,ɐɥuɐɹᴉԀ,Piranha,BITEY FISH,,,Piranha
item.kleispack.fish.rainbow_wrasse,Rainbow Wrasse,Rainbow Wrasse,Rainbow Wrasse,,Rainbow Wrasse,Морской юнкер,Kněžík duhový,Meerjunker,Girelle,Doncella,Gelin Balığı,Doncella,彩虹隆头鱼,,,Райдужна зеленушка,Rainbow Wrasse,Donzella,ǝssɐɹM ʍoquᴉɐᴚ,Meerjunker,RAINBOW FISH,,,Rainbow Wrasse
item.kleispack.fish.shad,Shad,Shad,Shad,,Shad,Шэд,Placka pomořanská,Maifisch,Alose,Sábalo,Tirsi,Sábalo,鲥鱼,,,Пузанок,Shad,Alosa,pɐɥS,Maifisch,,,,Shad
item.kleispack.fish.siberian_sturgeon,Siberian Sturgeon,Siberian Sturgeon,Siberian Sturgeon,,Siberian Sturgeon,Сибирский осётр,Jeseter Sibiřský,Sibirischer Stör,Esturgeon sibérien,Esturión siberiano,Sibirya Mersin Balığı,Esturión siberiano,西伯利亚鲟,,,Сибірський осетр,Siberian Sturgeon,Storione Siberiano,uoǝᵷɹnʇS uɐᴉɹǝqᴉS,Sibirische Stör,COLD BIG FISH,,,Siberian Sturgeon
item.kleispack.fish.skate,Skate,Skate,Skate,,Skate,Скат,Rejnok,Rochen,Raie,Raya,Vatoz,Raya,鳐鱼,,,Скат,Skate,Razza,ǝʇɐʞS,Roche,Flat Sea Boi,,,Skate
item.kleispack.fish.spoonhead_sculpin,Spoonhead Sculpin,Spoonhead Sculpin,Spoonhead Sculpin,,Spoonhead Sculpin,Бычок,Vranka,Reis-Groppe,Chabot à tête plate,Coto de cabeza plana,Kaşıkbaş Kaya Balığı,Coto de cabeza plana,匙首杜父鱼,,,Ложкоголовий бабець,Spoonhead Sculpin,Scazzone,uᴉdꞁnɔS pɐǝɥuoodS,Reis-Groppe,,,,Spoonhead Sculpin
item.kleispack.fish.striped_perch,Striped Perch,Striped Perch,Striped Perch,,Striped Perch,Полосатый окунь,Okoun Žlutý,Gelbbarsch,Perche jaune,Perca rayada,Çizgili Levrek,Perca rayada,条纹鲈,,,Смугастий окунь,Striped Perch,Persico Striato,ɥɔɹǝԀ pǝdᴉɹʇS,Gälbbarsch,,,,Striped Perch
item.kleispack.fish.sturgeon,Sturgeon,Sturgeon,Sturgeon,,Sturgeon,Осётр,Jeseter,Stör,Esturgeon,Esturión,Mersin Balığı,Esturión,鲟鱼,,,Осетер,Sturgeon,Storione,uoǝᵷɹnʇS,Stör,BIG FISH,,,Sturgeon
item.kleispack.fish.tunisian_barb,Tunisian Barb,Tunisian Barb,Tunisian Barb,,Tunisian Barb,Тунисский барбус,Parma Tuniská,Tunesische Barbe,Mangar de Tunisie,Barbo tunecino,Tunus Barbı,Barbo tunecino,突尼斯鲃,,,Туніський вусач,Tunisian Barb,Barbo Tunisino,qɹɐᗺ uɐᴉsᴉun⟘,Tunesischi Barbe,,,,Tunisian Barb
item.kleispack.fish.walleye,Walleye,Walleye,Walleye,,Walleye,Светлопёрый судак,Candát,Glassaugenbarsch,Doré jaune,Lucioperca,Sudak,Lucioperca,大眼梭鲈,,,Світлоперий судак,Walleye,Sandra,ǝʎǝꞁꞁɐM,Glassaugebarsch,Fish With 👁️,,,Walleye
item.kleispack.fish.wolffish,Wolffish,Wolffish,Wolffish,,Wolffish,Зубатка,Vlkouš obecný,Seewolf,Poisson-loup,Pez lobo,Kurt Balığı,Pez lobo,狼鱼,,,Зубатка,Wolffish,Lupo di Mare,ɥsᴉɟɟꞁoM,Seewolf,WOLF FISH,,,Wolffish
item.kleispack.fish.swordfish,Blue Marlin,Blue Marlin,Blue Marlin,,Blue Marlin,Голубой марлин,Marlin Modrý,Blauer Marlin,Marlin bleu,Marlín azul,Mavi Marlin,Marlín azul,蓝枪鱼,,,Синій марлін,Blue Marlin,Marlin Blu,uᴉꞁɹɐW ǝnꞁᗺ,Blaue Marlin,BLU BIG FISH,,,Blue Marlin
item.kleispack.fish.pale_fish,Creaking Fish,Creaking Fish,Creaking Fish,,Creaking Fish,Скрипучая рыба,Skřiba,Knurrender Gurami,Poisson grinceur,Pez crepitante,Gıcırdayan Balık,Pez crepitante,嘎枝鱼,,,Риба-скрипень,Creaking Fish,Pesce dello Scricchiolio,ɥsᴉℲ ᵷuᴉʞɐǝɹƆ,Knurrende Gurami,Creaky Fish,,,Creaking Fish
item.kleispack.fish.echo_fish,Echo Eel,Echo Eel,Echo Eel,,Echo Eel,Эхо-угорь,Ozvěnice,Echo-Aal,Anguille d'écho,Anguila eco,Yankılayan Yılan Balığı,Anguila eco,回声鳗,Ekko ål,,Ехо-вугор,Echo Eel,Anguilla dell'Eco,ꞁǝƎ oɥɔƎ,Echo-Aal,Echo Noodle,,,Echo Eel
enchantment.kleispack.anemos,Anemos,Anemos,Anemos,,Anemos,Анемос,Anemos,Anemos,Agitation,Ánemos,Anemos,Ánemos,风刃,,,Анемос,Anemos,Anemos,soɯǝuⱯ,Anemos,Wind Go Brrrr,,,Anemos
enchantment.kleispack.bloodrage,Bloodrage,Bloodrage,Bloodrage,,Bloodrage,Ярость,Krvelačnost,Blutwallung,Rage sanguine,Furia sangrienta,Kan Öfkesi,Furia sangrienta,血怒,Blodrus,,Кривава лють,Bloodrage,Furia di Sangue,ǝᵷɐɹpooꞁᗺ,Bluetwallige,,,,Bloodrage
enchantment.kleispack.cleanses_head,\uE007 Cleanses: Blindness Darkness,"\uE007 Cleanses: Blindness, Darkness","\uE007 Cleanses: Blindness, Darkness",,"\uE007 Cleanses: Blindness, Darkness","\uE007 Очищает: Слепоту, Тьму",,"\uE007 Reinigt: Blindheit, Dunkelheit","\uE007 Purifie : Cécité, obscurité","\uE007 Purifica: Ceguera, Oscuridad",\uE007 Arındırır: Körlük Karanlık,"\uE007 Purifica: Ceguera, Oscuridad",\uE007 净化：失明、黑暗,,,"\uE007 Очищає: Сліпота, Темрява","\uE007 Purges: Blindness, Blackness",\uE007 Purifica: Cecità Oscurità,ssǝuʞɹɐᗡ ssǝupuᴉꞁᗺ :sǝsuɐǝꞁƆ \uE007,"\uE007 Reinigt: Blindheit, Dunkelheit",\uE007 Cleanse: No-See + Dark,,"\uE007 Cleanses: Blindness, Darkness","\uE007 Cleanses: Blindness, Darkness"
enchantment.kleispack.cleanses_chest,\uE007 Cleanses: Poison Wither,"\uE007 Cleanses: Poison, Wither","\uE007 Cleanses: Poison, Wither",,"\uE007 Cleanses: Poison, Wither","\uE007 Очищает: Отравление, Иссушение",,"\uE007 Reinigt: Gift, Verdorrung","\uE007 Purifie : Poison, décomposition","\uE007 Purifica: Veneno, Wither",\uE007 Arındırır: Zehir Wither,"\uE007 Purifica: Veneno, Descomposición",\uE007 净化：中毒、凋零,,,"\uE007 Очищає: Отруєння, Висушування","\uE007 Purges: Toxin, Wither",\uE007 Purifica: Veleno di Wither,ɹǝɥʇᴉM uosᴉoԀ :sǝsuɐǝꞁƆ \uE007,"\uE007 Reinigt: Gift, Verdörrig",\uE007 Cleanse: Ouch + Wither,,"\uE007 Cleanses: Atter, Wither","\uE007 Cleanses: Poison, Wither"
enchantment.kleispack.cleanses_legs,\uE007 Cleanses: Levitation,\uE007 Cleanses: Levitation,\uE007 Cleanses: Levitation,,\uE007 Cleanses: Levitation,\uE007 Очищает: Левитацию,,\uE007 Reinigt: Schwebekraft,\uE007 Purifie : Lévitation,\uE007 Purifica: Levitación,\uE007 Arındırır: Havaya Yükselme,\uE007 Purifica: Levitación,\uE007 净化：缓慢,,,\uE007 Очищає: Левітація,\uE007 Purges: Flyin',\uE007 Purifica: Levitazione,uoᴉʇɐʇᴉʌǝꞀ :sǝsuɐǝꞁƆ \uE007,\uE007 Reinigt: Schwebekraft,\uE007 Cleanse: Fly Away,,\uE007 Cleanses: Hovering,\uE007 Cleanses: Levitation
enchantment.kleispack.cleanses_feet,\uE007 Cleanses: Slowness,\uE007 Cleanses: Slowness,\uE007 Cleanses: Slowness,,\uE007 Cleanses: Slowness,\uE007 Очищает: Замедление,,\uE007 Reinigt: Langsamkeit,\uE007 Purifie : Lenteur,\uE007 Purifica: Lentitud,\uE007 Arındırır: Yavaşlık,\uE007 Purifica: Lentitud,\uE007 净化：飘浮,,,\uE007 Очищає: Повільність,\uE007 Purges: Sloth,\uE007 Purifica: Lentezza,ssǝuʍoꞁS :sǝsuɐǝꞁƆ \uE007,\uE007 Reinigt: Langsamkeit,\uE007 Cleanse: Slow Poke,,\uE007 Cleanses: Slowness,\uE007 Cleanses: Slowness
desc.kleispack.cleanses_maleffect,\uE007 Cleanse Maleffect,\uE007 Cleanse Maleffect,\uE007 Cleanse Maleffect,,\uE007 Cleanse Maleffect,\uE007 Очищает негативные эффекты,,\uE007 Reinigt negative Effekte,\uE007 Purifie les effets néfastes,\uE007 Purificación de efectos negativos,\uE007 Kötücül Etki Arındırma,\uE007 Purificación de efectos negativos,\uE007 净化负面效果,,,\uE007 Очищення негативних ефектів,\uE007 Purge yer illnesses,\uE007 Purifica Maleficenze,ʇɔǝɟɟǝꞁɐW ǝsuɐǝꞁƆ \uE007,\uE007 Reinigt negativi Effekt,\uE007 Cleanse Bad Stuff,,\uE007 Cleanse Illness,\uE007 Cleanse Maleffect
desc.kleispack.cleanse,\uE007 Cleanse,\uE007 Cleanse,\uE007 Cleanse,,\uE007 Cleanse,\uE007 Очищение,,\uE007 Reinigung,\uE007 Purification,\uE007 Purificación,\uE007 Arındır,\uE007 Purificación,\uE007 净化,,,\uE007 Очищення,\uE007 Dispel,\uE007 Purificazione,ǝsuɐǝꞁƆ \uE007,\uE007 Reinigung,\uE007 Baff time? Eeek,,\uE007 Cleanse,\uE007 Cleanse
enchantment.kleispack.magic_protection,🛡\uE007 8,🛡\uE007 8,🛡\uE007 8,,🛡\uE007 8,🛡\uE007 8,🛡\uE007 8,🛡\uE007 8,🛡\uE007 8,🛡\uE007 8,🛡\uE007 8,🛡\uE007 8,🛡\uE007 8,,,🛡\uE007 8,🛡\uE007 8,🛡\uE007 8,8 \uE007🛡,🛡\uE007 8,🛡\uE007 8,,🛡\uE007 8,🛡\uE007 8
enchantment.kleispack.max_magic_protection,🛡\uE007 20,🛡\uE007 20,🛡\uE007 20,,🛡\uE007 20,🛡\uE007 20,🛡\uE007 20,🛡\uE007 20,🛡\uE007 20,🛡\uE007 20,🛡\uE007 20,🛡\uE007 20,🛡\uE007 20,,,🛡\uE007 20,🛡\uE007 20,🛡\uE007 20,0ᘔ \uE007🛡,🛡\uE007 20,🛡\uE007 20,,🛡\uE007 20,🛡\uE007 20
enchantment.kleispack.conduit_power,\uE001 ∞,\uE001 ∞,\uE001 ∞,,\uE001 ∞,\uE001 ∞,\uE001 ∞,\uE001 ∞,\uE001 ∞,\uE001 ∞,\uE001 ∞,\uE001 ∞,\uE001 ∞,,,\uE001 ∞,\uE001 ∞,\uE001 ∞,∞ \uE001,\uE001 ∞,\uE001 ∞,,\uE001 ∞,\uE001 ∞
enchantment.kleispack.divinity,❤❤ \uE004 (00:30),❤❤ \uE004 (00:30),❤❤ \uE004 (00:30),,❤❤ \uE004 (00:30),❤❤ \uE004 (00:30),❤❤ \uE004 (00:30),❤❤ \uE004 (00:30),❤❤ \uE004 (00:30),❤❤ \uE004 (00:30),❤❤ \uE004 (00:30),❤❤ \uE004 (00:30),❤❤ \uE004 (00:30),,,❤❤ \uE004 (00:30),❤❤ \uE004 (00:30),❤❤ \uE004 (00:30),(0Ɛ:00) \uE004 ❤❤,❤❤ \uE004 (00:30),❤❤ \uE004 (00:30),,❤❤ \uE004 (00:30),❤❤ \uE004 (00:30)
enchantment.kleispack.divinity.set_bonus,  \uE004 (00:30) → \uE004 (00:20),  \uE004 (00:30) → \uE004 (00:20),  \uE004 (00:30) → \uE004 (00:20),,  \uE004 (00:30) → \uE004 (00:20),  \uE004 (00:30) → \uE004 (00:20),  \uE004 (00:30) → \uE004 (00:20),  \uE004 (00:30) → \uE004 (00:20),  \uE004 (00:30) → \uE004 (00:20),  \uE004 (00:30) → \uE004 (00:20),  \uE004 (00:30) → \uE004 (00:20),  \uE004 (00:30) → \uE004 (00:20),\uE004 (00:30) → \uE004 (00:20),,,  \uE004 (00:30) → \uE004 (00:20),  \uE004 (00:30) → \uE004 (00:20),\uE004 (00:30) → \uE004 (00:20),(0ᘔ:00) \uE004 ← (0Ɛ:00) \uE004,  \uE004 (00:30) → \uE004 (00:20),  \uE004 (00:30) → \uE004 (00:20),,  \uE004 (00:30) → \uE004 (00:20),\uE004 (00:30) → \uE004 (00:20)
enchantment.kleispack.fire_proof,🔥🛡 ∞,🔥🛡 ∞,🔥🛡 ∞,,🔥🛡 ∞,🔥🛡 ∞,🔥🛡 ∞,🔥🛡 ∞,🔥🛡 ∞,🔥🛡 ∞,🔥🛡 ∞,🔥🛡 ∞,🔥🛡 ∞,🔥🛡 ∞,,🔥🛡 ∞,🔥🛡 ∞,🔥🛡 ∞,∞ 🛡🔥,🔥🛡 ∞,🔥🛡 ∞,,🔥🛡 ∞,🔥🛡 ∞
enchantment.kleispack.freezing_protection,Frost Protection,Frost Protection,Frost Protection,,Frost Protection,Защита от мороза,Ochrana před zamrznutím,Frostschutz,Protection contre le gel,Protección contra el frío,Buz Koruması,Protección contra el frío,冰霜防护,Frost Beskyttelse,,Морозостійкість,Blockade o' frost,Protezione dal Gelo,uoᴉʇɔǝʇoɹԀ ʇsoɹℲ,Frostschutz,Ice Shield,,Frost Shielding,Frost Protection
enchantment.kleispack.haste,⛏ ∞,⛏ ∞,⛏ ∞,,⛏ ∞,⛏ ∞,⛏ ∞,⛏ ∞,⛏ ∞,⛏ ∞,⛏ ∞,⛏ ∞,⛏ ∞,⛏ ∞,,⛏ ∞,⛏ ∞,⛏ ∞,∞ ⛏,⛏ ∞,⛏ ∞,,⛏ ∞,⛏ ∞
enchantment.kleispack.reach,Reach,Reach,Reach,,Reach,Дальность,Dosah,Reichweite,Portée,Alcance,Reach,Alcance,延伸,,,Досяжність,Reach,Portata,ɥɔɐǝᴚ,Riechwiti,Long Arms,,Reach,Reach
enchantment.kleispack.regeneration,❤ ∞,❤ ∞,❤ ∞,,❤ ∞,❤ ∞,❤ ∞,❤ ∞,❤ ∞,❤ ∞,❤ ∞,❤ ∞,❤ ∞,❤ ∞,,❤ ∞,❤ ∞,❤ ∞,∞ ❤,❤ ∞,❤ ∞,,❤ ∞,❤ ∞
enchantment.kleispack.riposte,Riposte,Riposte,Riposte,,Riposte,Ответный удар,Odveta,Konter,Riposte,Contraataque,Riposte,Finta,还击,,,Котнратака,Riposte,Risposta,ǝʇsodᴉᴚ,Konter,Block & Hit,,Backstrike,Riposte
enchantment.kleispack.sanguine,❤🗡,❤🗡,❤🗡,,❤🗡,❤🗡,❤🗡,❤🗡,❤🗡,❤🗡,❤🗡,❤🗡,❤🗡,❤🗡,,❤🗡,❤🗡,❤🗡,🗡❤,❤🗡,❤🗡,,❤🗡,❤🗡
enchantment.kleispack.slaughter,Slaughter,Slaughter,Slaughter,,Slaughter,Убой,Masakr,Abschlachtung,Massacre,Matanza,Katliam,Matanza,屠宰,Slagtning,,Різанина,Slaughter,Massacro,ɹǝʇɥᵷnɐꞁS,Abschlachtig,Big Kill,,Slaught,Slaughter
enchantment.kleispack.traversal,Trailblaze,Trailblaze,Trailblaze,,Trailblaze,Первопроходец,Průkopnictví,Wegbereiter,Traversée,Recorre-senderos,Öncü,Movilidad,开路,,,Першопрохідник,Trailblaze,Apripista,ǝzɐꞁqꞁᴉɐɹ⟘,Wägbereiter,Zoom Zoom,,Trailblaze,Trailblaze
enchantment.kleispack.warding_armour,\uE003 +1,\uE003 +1,\uE003 +1,,\uE003 +1,\uE003 +1,\uE003 +1,\uE003 +1,\uE003 +1,\uE003 +1,\uE003 +1,\uE003 +1,\uE003 +1,\uE003 +1,,\uE003 +1,\uE003 +1,\uE003 +1,⥝+ \uE003,\uE003 +1,\uE003 +1,,\uE003 +1,\uE003 +1
enchantment.kleispack.warding0,\uE002 1,\uE002 1,\uE002 1,,\uE002 1,\uE002 1,\uE002 1,\uE002 1,\uE002 1,\uE002 1,\uE002 1,\uE002 1,\uE002 1,\uE002 1,,\uE002 1,\uE002 1,\uE002 1,⥝ \uE002,\uE002 1,\uE002 1,,\uE002 1,\uE002 1
enchantment.kleispack.warding1,\uE002 2,\uE002 2,\uE002 2,,\uE002 2,\uE002 2,\uE002 2,\uE002 2,\uE002 2,\uE002 2,\uE002 2,\uE002 2,\uE002 2,\uE002 2,,\uE002 2,\uE002 2,\uE002 2,ᘔ \uE002,\uE002 2,\uE002 2,,\uE002 2,\uE002 2
enchantment.kleispack.warding2,\uE002 3,\uE002 3,\uE002 3,,\uE002 3,\uE002 3,\uE002 3,\uE002 3,\uE002 3,\uE002 3,\uE002 3,\uE002 3,\uE002 3,\uE002 3,,\uE002 3,\uE002 3,\uE002 3,Ɛ \uE002,\uE002 3,\uE002 3,,\uE002 3,\uE002 3
enchantment.kleispack.warding3,\uE002 4,\uE002 4,\uE002 4,,\uE002 4,\uE002 4,\uE002 4,\uE002 4,\uE002 4,\uE002 4,\uE002 4,\uE002 4,\uE002 4,\uE002 4,,\uE002 4,\uE002 4,\uE002 4,߈ \uE002,\uE002 4,\uE002 4,,\uE002 4,\uE002 4
enchantment.kleispack.warding3.set_bonus_apotropaic,  \uE005 Max,  \uE005 Max,  \uE005 Max,,  \uE005 Max,  \uE005 Max,  \uE005 Max,  \uE005 Max,  \uE005 Max,  \uE005 Max,  \uE005 Max,  \uE005 Max,\uE005 最大,\uE005 最大,,  \uE005 Max,  \uE005 Max,\uE005 Max,  xɐW \uE005,  \uE005 Max,  \uE005 Max,,  \uE005 Most,\uE005 Max
enchantment.kleispack.warding3.set_bonus_divinity,  ❤❤❤❤ \uE004 (00:30),  ❤❤❤❤ \uE004 (00:30),  ❤❤❤❤ \uE004 (00:30),,  ❤❤❤❤ \uE004 (00:30),  ❤❤❤❤ \uE004 (00:30),  ❤❤❤❤ \uE004 (00:30),  ❤❤❤❤ \uE004 (00:30),  ❤❤❤❤ \uE004 (00:30),  ❤❤❤❤ \uE004 (00:30),  ❤❤❤❤ \uE004 (00:30),  ❤❤❤❤ \uE004 (00:30),  ❤❤❤❤ \uE004 (00:30),  ❤❤❤❤ \uE004 (00:30),,  ❤❤❤❤ \uE004 (00:30),  ❤❤❤❤ \uE004 (00:30),❤❤❤❤ \uE004 (00:30),  (0Ɛ:00) \uE004 ❤❤❤❤,  ❤❤❤❤ \uE004 (00:30),  ❤❤❤❤ \uE004 (00:30),,  ❤❤❤❤ \uE004 (00:30),❤❤❤❤ \uE004 (00:30)
enchantment.kleispack.shakudo_regen,❣ \uE004 (00:30),❣ \uE004 (00:30),❣ \uE004 (00:30),,❣ \uE004 (00:30),❣ \uE004 (00:30),❣ \uE004 (00:30),❣ \uE004 (00:30),❣ \uE004 (00:30),❣ \uE004 (00:30),❣ \uE004 (00:30),❣ \uE004 (00:30),❣ \uE004 (00:30),❣ \uE004 (00:30),,❣ \uE004 (00:30),❣ \uE004 (00:30),❣ \uE004 (00:30),(0Ɛ:00) \uE004 ❣,❣ \uE004 (00:30),❣ \uE004 (00:30),,❣ \uE004 (00:30),❣ \uE004 (00:30)
enchantment.kleispack.shakudo_regen_bonus,  ❣ \uE004 (00:04),  ❣ \uE004 (00:04),  ❣ \uE004 (00:04),,  ❣ \uE004 (00:04),  ❣ \uE004 (00:04),  ❣ \uE004 (00:04),  ❣ \uE004 (00:04),  ❣ \uE004 (00:04),  ❣ \uE004 (00:04),  ❣ \uE004 (00:04),  ❣ \uE004 -(00:04),  ❣ \uE004 (00:04),  ❣ \uE004 (00:04),,  ❣ \uE004 (00:04),  ❣ \uE004 (00:04),❣ \uE004 (00:04),  (߈0:00) \uE004 ❣,  ❣ \uE004 (00:04),  ❣ \uE004 (00:04),,  ❣ \uE004 (00:04),❣ \uE004 (00:04)
enchantment.kleispack.shakudo_elytra_regen_bonus,  ❤ \uE004 (00:10),  ❤ \uE004 (00:10),  ❤ \uE004 (00:10),,  ❤ \uE004 (00:10),  ❤ \uE004 (00:10),  ❤ \uE004 (00:10),  ❤ \uE004 (00:10),  ❤ \uE004 (00:10),  ❤ \uE004 (00:10),  ❤ \uE004 (00:10),  ❤ \uE004 -(00:10),  ❤ \uE004 (00:10),  ❤ \uE004 (00:10),,  ❤ \uE004 (00:10),  ❤ \uE004 (00:10),❤ \uE004 (00:10),  (0⥝:00) \uE004 ❤,  ❤ \uE004 (00:10),  ❤ \uE004 (00:10),,  ❤ \uE004 (00:10),❤ \uE004 (00:10)
enchantment.kleispack.zephyr,Zephyr,Zephyr,Zephyr,,Zephyr,Дуновение,Vánek,Zephyr,Zéphir,Céfiro,Esinti,Céfiro,扶摇,Zefyr,,Вітерець,Zephyr,Zefiro,ɹʎɥdǝZ,Zephyr,Ickle Wind,,Westwind,Zephyr
